Rainfall (mm),Temperature (°C),Soil pH,Fertilizer Used (kg/ha),Crop Yield (tons/ha)
471.8999710144529,27.170092259415732,6.516572879449848,131.99555281923523,82.14378398429781
779.8134172230092,20.09253733305791,5.907406583313152,103.38900644312338,80.33140605122992
252.2850726391539,33.482958982733976,7.02637974143899,168.91054914038534,99.01423940222979
452.2322702644883,30.50631507760752,5.982741276008008,145.04581031228582,97.02027247556913
631.5930339002698,26.48856966006289,6.913936359825311,153.46336423084185,92.99775018479896
832.5785318711709,28.912804314378718,6.656941846027448,84.65522003326454,93.85313542596259
455.0020023456559,33.486327100148586,7.472499712943769,195.43629327220887,112.02746237763631
700.7131011496073,29.24788056945843,7.499801954018463,149.0264146659448,97.39281302645422
908.7821985889497,22.367490151694682,7.23905216663466,79.57937967955874,78.064150413953
692.6905505458437,29.260564045781933,7.019966738597502,162.57353652065507,103.06617036602712
386.367579802907,15.805563254707756,6.2729128280011475,76.0571154811434,38.05338236191343
219.5206252452304,22.728311236611624,7.006553454262607,59.50773444492626,43.28121286839914
896.0790991207439,23.126460636911585,7.413351074158982,129.13300942187516,94.96481771847378
217.0155286803097,18.336764688416693,5.546755150790888,133.02859312435208,63.55100617038279
899.7613381473595,15.461709611035403,6.575829400395477,78.34483620973978,69.71143249614089
623.1497072217696,17.667624732754856,5.935996608776869,102.25684164382385,63.05370798059073
951.254158810317,28.092429915941104,6.615752631737701,191.86539435180455,133.23483256958488
839.0265886189324,31.04577632727375,6.432894179517782,92.75048481312348,98.21552108043264
998.3472884266699,34.764069854539486,6.651537163104569,73.3352091148053,112.8344701656673
480.5694523613681,21.927270062169885,6.601924442837449,198.8842937998181,93.91309561830985
813.7506311449015,26.987584445222033,7.420214078337124,95.34583045707001,87.73119463252115
521.5447308873937,33.74289933630244,6.604372217869472,152.0380509719118,107.86872906393585
583.900496243127,18.340835626763052,7.192464176249734,84.73402721588997,59.40058527562272
702.004370574696,29.352911726854853,6.139640573601693,132.51817954795843,94.69056237377923
898.941691349071,30.099574662983265,6.376201377582098,107.94229799144233,97.76592783939516
987.2667753594361,16.779510717386767,6.44082695208962,194.2368891738783,112.34784651997163
814.6187310916146,32.2249877036613,6.05745608667076,114.92088118257315,111.15170820828828
534.213425733867,31.262100942216875,6.25958052295591,137.62612762725863,95.34659060358203
537.0856018216562,15.668060131548689,6.69702615893355,191.71493988502206,84.04129607010276
790.0658412711132,16.82168829760103,6.660375526609065,198.38514499069328,92.32053347240087
391.02171661464183,15.982537877837046,6.772870689146961,65.24875460074948,53.54788207524127
288.3792905051157,21.694870635987243,6.203635830840282,175.14810680635833,85.89281561907609
483.69772611262124,25.185779813598522,6.131662990306114,107.31747412808733,79.2048866067631
429.79119332326536,25.646954559092578,6.723235765508326,139.22430593084192,81.31273358944681
437.04649636479206,20.35333519538885,5.76572349685505,106.25721184328683,62.513901053701616
386.88620083992794,33.231937731205484,6.00606308706428,110.16743084821886,82.27716812682225
233.6745517090895,22.365255797438266,5.584255473905991,73.82863039776673,50.07243779268396
214.29914778673106,15.91100311930705,5.64522170519216,135.9149687641799,50.786542552768196
990.1779117888252,21.004542230827727,5.986766558521218,132.00739189170872,97.17915558273701
542.2185069886898,25.622188450883108,5.539058560593838,78.40336828075998,67.09723673358681
507.4613177277453,23.16443645176464,5.990821184174923,131.25956440009122,82.37401744872483
743.7178261544559,20.476850381985184,6.809952646124052,195.96528239466292,100.9944460303573
374.6031102920513,17.626464995286348,5.622214156937866,157.16128937806843,75.69575940803581
959.9689471601803,31.383290001924596,6.373473355589282,122.14738393750278,117.82736973343658
829.0760115324416,34.92290484248384,7.326217573839099,187.41259783720628,132.03962489395445
271.5288018498076,21.59084267047764,7.082569657850802,136.29715347579588,75.53162447720133
534.0646206279428,22.632420883532077,6.110875004589714,70.2571998091705,66.6093852860916
903.2946460497318,27.360750493539143,7.349610958383294,132.12644717186845,96.47328259595945
955.7856178331282,29.368829494710827,6.15929299349545,77.14596730488017,101.16794734467221
573.9212089998957,22.840590696071825,5.6450309926751245,165.12572581215113,95.4197109075657
690.7291113685662,33.0985903396363,7.488111913536227,195.07613214420624,115.10826346914934
333.62715687366017,26.200079784578367,7.240045054378344,104.12278768149955,57.00996404501468
992.9349009095812,24.00780152811862,6.431865566602185,115.23768201877917,102.34033946073696
385.3373611067547,27.933455063198103,6.832753048384808,113.22447002579452,78.42509162194108
954.1854193081006,34.05607696498346,6.84245615571334,92.79499636923228,104.21635703095231
719.7173191938948,30.89104588843411,5.888964461460921,169.12699473179467,123.91206911476996
686.1894359030873,15.800262610702486,5.900097266307265,142.6592499120494,80.63185764271427
610.1508088132068,21.646198214799192,6.439161406703652,59.60773352848394,65.46574567999825
384.5358493742069,24.410893699024456,7.323146280275396,175.82095025347033,89.62723553311959
341.2224256044066,21.290351444182107,5.519987549717142,78.0632346729811,54.66867224487821
376.3889672561403,29.003751216609132,7.065011271898719,196.87267425636816,108.74169536395259
349.1506097154036,31.525382997251622,5.6150535674293085,106.49947085038487,78.76228944764001
823.6675788534027,29.62690190370543,6.456444229766236,142.46744707254857,122.84666824776787
480.1002073333841,34.78666573656551,6.775745666146953,61.67354283440456,73.80774795695734
246.2741412507171,20.450952957860583,6.87351853416493,101.6994912032535,49.11785401002002
975.2821041126491,32.49978990048843,5.616958527231823,170.3530936041172,133.94887895862155
907.0287079707406,30.33245330348972,6.337207234767936,121.58127379298877,108.92073303017473
942.2018265561703,22.243575151162922,6.667674521004649,185.69052253160342,128.58379409716196
995.9262581171482,29.682490873139372,5.632091074612013,136.27076615762107,119.568465689307
339.1161993755899,17.08151912836494,5.77018911319062,189.28582930936216,83.30919331382952
516.993615122127,30.78666964681105,6.827297979008077,197.39148605188342,111.32696141382101
806.590780563273,25.646612051742053,6.543276393181303,118.08418392774139,99.01438849200241
756.8164944430338,20.845803454185063,5.823657322536581,134.7734858866712,88.1253931919853
323.11672507188405,28.115546035683604,6.5704786738294665,175.23809648769048,93.3866243704171
852.6664999924942,27.83239997428818,7.325384746888831,83.22995083037196,89.78367796523222
379.55245746932854,19.189724454391992,5.531175169550728,179.24443606716645,79.86546948796429
379.05409185809845,15.607948296230523,6.785267546971709,138.78802105659042,71.6672993886125
629.5795383147308,23.672451738033477,5.647300869210683,158.8250203076788,101.63958735422273
674.3519478733625,26.390237386888423,5.512898885929402,61.97810339951678,76.39715398506611
664.0689662702489,32.53210556741197,5.801308977321268,164.92815251801053,115.25338773287973
273.1894699182039,33.56433591295189,6.345813263707838,96.61803568604876,78.50310482722432
901.9686901043043,25.57610436313533,7.1046879979639055,170.78484152747632,105.88266564684189
412.48003407096485,30.076069675370896,6.063570993209117,126.37288074540604,97.28162663111598
303.61193702624337,23.786065446559938,6.751346424777517,91.19215022234496,58.50990954925335
910.9984638951818,29.92164313145786,6.322313275910613,192.91395455324812,131.21589910703918
964.5211985838027,19.09603049878334,5.968663583932016,164.75935965672488,111.23250017589775
889.7020938123605,22.42129469607063,6.528494228565718,197.85291108104704,112.43352237381497
847.6128597799025,27.684559976272297,7.094928980745246,104.67048476183056,87.89646553421048
724.1935845112174,15.363159312141576,7.164984740112288,147.3829450312458,74.67529230001264
640.6858964873114,29.44922620677908,7.193039063754473,141.73830167955902,98.12676067036702
269.58940792912813,31.710710025363337,6.177115625109959,153.13351116032044,94.60829670269327
526.7625704565589,22.982833221879027,7.086912129431506,55.747484906199624,46.21209020912722
498.1508136098512,23.958848343543288,5.924356910217815,93.75789858160611,69.04923824087572
407.803027008261,32.02564424433062,6.976850202485767,186.40063606862108,90.060055681389
778.736090950868,30.513092706520666,7.396768852545233,113.57300823083403,91.13930231257832
596.7005880630167,20.7629897806675,5.527487669381914,194.09655186223208,105.52884384474791
264.83697272611835,21.47952213123078,6.380727862357596,82.02547589674637,53.71002539887708
376.14656155984903,28.577564647811933,6.795541976828009,199.6135960221634,96.15880361956019
746.6070109276767,26.263961848963223,6.903551540975106,154.63713634392985,100.10863469724183
260.9046875922402,18.24459142192994,5.852175516538404,166.45901360997317,70.33927449941179
880.9655312390149,21.19859818458333,7.444366550477186,109.52917583038037,87.47294362205614
596.1172216111795,32.99966553757308,6.7305307359419455,186.05121818909313,125.6133782653083
584.4692618613184,28.763488734445268,5.8286812024565355,131.8194351437933,97.91827636892688
673.9262277276141,34.719486353710394,5.54104502342503,152.14075703369525,119.76920280887376
859.7447727401193,30.340250599615388,7.066528397579551,64.2212407004429,80.38300201496867
478.24736632175444,33.8394886428718,5.659409478890918,144.752105133934,107.26027592036223
742.4129220472508,19.323771477409508,5.782101842140473,181.86184823932348,111.79084682572757
652.5855711966328,30.429697496338513,6.649660053711381,76.74248423239821,89.71408130335782
413.62261613553704,15.404350402955949,6.70701100689924,160.6588901952269,67.02673511805513
902.9039890841264,28.415200434230677,6.873774237184797,53.81011384919818,85.2666523350037
837.9408172855425,24.385645562404825,6.287028025327242,188.93045248437784,112.46974580050365
726.7614677267404,21.93520143840137,7.047797337933646,197.43756740467794,102.41508165099232
880.4653832753935,32.24808704586178,7.448717199231777,103.12701001971416,102.95195614317034
893.8353607678418,32.085353853150615,6.0421898861597665,66.06107745730023,99.22302125267677
766.6903813720278,15.446034097972872,6.906057233075892,148.78645522447175,84.3859873310245
869.6106626909376,27.19010244898862,7.356937304790314,54.47517712212186,82.2290193089156
757.9771693354269,22.35664448641913,6.872573525234086,122.37294219457802,87.56399637286799
744.1126174082403,23.313220030008985,6.862218997288519,90.76687627068299,71.75530793419583
694.8891025721475,31.640814784375518,5.947545138170414,121.00085809293154,99.78153982847678
802.173311646113,21.196795430553564,6.570260400639386,52.741327210753546,61.03389525201899
326.88408423445895,33.860976212752405,6.625045687209161,57.74182746060597,69.44107788539706
904.6966073591427,18.592676527442816,6.900259124911906,52.39637432650735,53.50619482245473
897.4748221961856,28.254448467363556,7.493642899792365,142.8697805070671,106.74398233537161
223.39782642764732,28.442101340275293,5.567287645087524,134.01393765128128,87.46505065415039
860.6534004518102,20.043903228558364,5.630465322534974,84.97369978049068,83.79438997458277
303.0958939787562,21.495012179344037,5.6559001388618375,146.9964693356032,72.21062110926873
468.0950834073135,31.695969851598807,6.985958268977914,182.63108853424626,103.16495202019871
794.8066050332862,30.23610509909905,5.772707590221515,91.59831515391704,102.85707346881335
328.6079168386466,21.581917606295193,6.744903748980691,174.79907118184812,79.83971049443507
854.3736192952498,25.679130938698677,6.149337755786917,149.37637040032723,106.91100292040971
865.7073423661935,16.23360592506191,6.414639912421422,55.07306647594747,57.25614495457992
605.974187008669,19.174917647972585,5.931326319634827,106.27248437441517,71.25557330896541
205.10869737346687,24.71641117720798,7.232213122609084,126.16358237885257,59.86108250376471
429.63050653993025,16.719474705584233,6.672300648326052,159.7548784932082,73.40733289408075
693.5415347005937,31.86664709783875,7.389126527164505,93.06958373801254,95.591458896182
984.9489424219388,29.360124202152956,6.6491924994086595,197.40951572868985,127.10833860775296
705.4508216133347,33.872673412969895,5.747816061193893,152.68096107576287,113.9539980607217
407.8428648513278,28.869338119280542,5.84174086767695,105.92205157465408,87.4390115533826
707.204562479689,33.80802744524371,7.478147952735695,64.5537558615668,85.78076472258321
631.9883037726844,26.0902511138193,6.951130394661735,77.20516404062148,66.52756147120638
823.8763161209149,27.004372221239386,5.598557500058179,123.14116400827349,109.06837998401889
285.58451106156673,34.53942109252522,6.90756201006933,124.204303243755,87.78997416035278
808.8223220016224,27.842582937285208,6.324346093619223,165.15781472320302,125.06812473314079
633.0132629408882,15.615731377214932,6.114416773646381,158.92649383583787,78.81148179766602
970.3936030871957,29.476055532610467,5.808121587461068,80.1909557776726,108.03199000092073
473.49773283094885,33.10937384274831,7.179807909113132,139.24349308373974,88.52347051093653
706.0975145071585,30.911604995886535,5.627682757978201,53.09327011143325,91.89779071148783
945.622484408014,26.676665452508452,6.079670924759281,109.78210990765001,107.89153376497195
282.0077823925434,28.426070261870326,6.1127657876514085,164.61578608574087,97.79517369980191
949.7827897891609,34.803835785033435,5.821810567927001,109.92628899307496,126.51854650535607
750.3085778406506,16.813241770186767,6.516369766573741,175.33943597021363,90.66665346122306
254.26964728413753,28.34489657266479,5.523405253621785,196.42329351879224,94.8576044768809
440.770853557453,20.667953891411877,6.1019510308208185,141.08189040490487,72.1789979262436
766.5376709162252,27.801807931723403,7.367258888066128,71.7506114512635,69.81363646831588
253.88048117501737,27.152471517678777,6.121059138684012,106.9515811858116,63.8746506005133
665.7363681410186,18.06913664216324,6.220918774213503,51.42250326025628,55.876555544428946
476.7064455623654,19.134932914804782,6.446330096468143,140.4088885761129,71.75743980409506
696.7324142139817,27.43259156086427,6.6233867497029495,173.23527514606974,107.43750192707269
236.5936270500103,17.56459894607548,7.117417289641488,144.49101183845644,50.75358176824348
897.2294449219011,20.303617502606457,5.880642446312035,167.91293437751747,97.5773802787116
978.7911753419176,31.70491095476005,7.243492754385114,169.98558909138302,128.03800919829155
975.1022842285532,21.54183012003277,7.015098714287779,177.65188643261956,111.95464777218339
799.7214653943398,24.76120312539326,6.94530066932311,89.99956744963313,76.82402860854432
304.0689921045056,33.82280670291681,5.6736091474292705,180.6902784230633,106.02089945001292
806.610556743218,19.542981776738927,5.543281379949169,148.11409976952365,103.84498169219714
219.6695331670412,22.792520347160206,6.688025401816168,93.45883348917305,56.96353015821172
217.6988412231978,27.129155510870913,7.226267925046322,198.09420724943917,81.01805282385709
458.888175319633,30.106778590079443,6.668882928281272,192.52735905975035,107.1485770865055
590.9145523237326,33.033067734254104,5.926469730891061,136.16614748095992,114.10413708638876
816.3259342462345,33.3094597514703,5.6810397958984264,176.48125675993452,130.89228927720296
746.6363012852041,30.53280148745246,6.89919290563547,89.22417330798075,89.32398956134618
556.7221651013987,19.56661673186621,6.943540554635619,112.40554949163351,71.43699192682969
418.9013330253327,15.496186600851317,5.845063401374217,77.59576411157505,50.92619830094678
997.6996001261689,22.675478607112474,5.556380630993073,128.0153963943872,110.5351697107872
540.9450417887783,17.830977019756467,6.3165670264463945,124.40021451074979,67.13651160407416
561.1096194637404,29.20775294876596,6.6654374042660445,81.92198389423496,81.03483509903444
330.89905695333533,28.222611736514338,6.912004819134382,150.92025405741464,91.17995601202402
835.8476389999435,15.879432832429096,7.119890018305806,67.66854432881188,58.00299232962702
754.9457806251909,31.731875582619022,6.721074854613464,59.25371766045668,83.36473311499893
376.61569023100833,19.974865325823643,5.7217612171969705,107.73574529935792,68.6427958624684
265.9048364926741,23.644541509820844,6.86516334428483,111.47371666770574,69.92782213764859
744.3994416597704,28.358674709114847,7.468353285789764,97.96109097897292,96.55890678379039
723.6089714249082,23.588375737045066,7.311169169194808,88.69199563673757,71.53639539150802
418.60762159856745,23.825756055998866,7.243337818539025,100.81645175142955,61.23993837717538
960.6908498003282,16.312559906714807,6.104340306716682,74.50633609281545,67.3440499320245
320.84631342472017,23.028870985200076,7.0015763529080015,110.5178703699316,60.83779861014961
545.8678408340816,30.29695786439967,7.202206891930291,185.69050602761655,102.21283046184934
954.8927361340791,33.30352674373195,6.8566524092625265,83.66403218132574,102.53447069371549
535.7818535408978,23.269942741267435,6.001123513135961,152.66766565255256,92.62930928047767
710.8207581312685,23.471716537581578,7.407667943749916,71.2676765596759,68.77632128157677
518.0755183702354,29.052542126473043,6.401638822917352,103.08599360153462,73.87285761149634
419.372161878936,33.85544002210553,5.759611117331759,98.17621708178845,97.18575916740754
987.1821183678626,20.341218804787204,5.719555790114784,190.55440916124917,113.17510689000969
527.4672050520344,23.802884130758738,6.795037974598092,114.19730837027134,69.45846153281514
915.2793629433075,30.919464871046024,6.375419292833478,153.5698915672076,115.60215813643006
383.96368471286894,27.19387138748077,5.688967750357927,140.36942134569938,83.94549796970512
370.48376322006663,17.211726879279095,6.980729144312189,71.1545112927142,34.90631769248569
224.9072663076091,27.554654711245313,7.09865033451724,190.93106765459274,83.77857415571819
721.333460300708,18.734925691946536,6.950831261572903,101.88039377836448,57.025125965916075
494.8210749790089,25.204318681568083,5.904521755368026,56.71375336754746,63.29084530577979
891.4865998717096,25.58206535320877,6.879550911992139,95.06655602662815,91.02099878710857
578.5679253532458,32.5240672444997,5.52144560578877,100.34505888234892,107.69485408188356
974.5547423317773,24.249885480248764,6.110224279356818,63.911799106809084,88.28163140067282
348.42041256249695,20.588848444717883,6.297643062815087,142.99661095699142,67.52654039199187
894.8985343644887,19.61932696432063,7.170493897771003,102.01463083123181,72.73192551501312
821.2774822333934,32.48503753368672,6.280788746138809,144.37019094964563,117.45968043424644
816.7374757152415,18.420217088364566,5.522538892378797,51.01108453836007,67.61155330906804
875.8265824935102,23.517371217662877,6.204692823656019,197.30725984861286,116.47804229970981
808.8191927543991,18.74346229853894,6.497848196718574,75.57745378170225,68.4169595174585
700.9762573051323,30.466080802287507,7.398009573345547,148.89964800574046,113.14759147512014
304.99590214591007,24.48745279949238,7.38206860757909,157.3676454919273,72.6041006807672
226.02094359300153,22.022873811136243,5.861748076442823,75.74125246212141,39.32655238438243
936.6782782525495,22.221992812529336,5.870293083478903,66.75684231536279,86.32092075185764
693.3202516165904,32.04428413445959,5.826762912929101,72.88657877672131,93.05834714719485
837.229832780941,26.075479085888762,7.077843864828207,87.02273837674169,76.18509194341648
585.2178812100401,29.357357022625273,5.512044080736812,75.23481769893633,85.12405139813086
293.8465511699156,32.94077032501369,5.7543543963837545,151.09991404341224,92.14275269393931
300.14863376204033,33.03483352081284,6.575919263288198,113.1249805589101,84.34160859278177
748.4522297831771,21.570181086757263,5.9951241337735315,130.66873917730447,99.32429229301852
544.2447159195701,34.04902526292771,5.684712916478524,57.10051832137374,83.13203056413732
360.4197813602694,15.49751764029211,6.219756024667669,179.18734446510848,77.08980355997431
593.2756373931495,22.536711220323312,6.048415210120489,75.58573298092884,61.02841156471842
251.36714966010726,32.91597715017683,6.522208613028569,104.02284971826322,69.39902790200675
665.577121531519,20.49273759633966,7.458467187660392,60.78524597416505,65.29442148518118
415.1947235480782,20.461629006426367,5.748609273629837,70.51897019724944,55.63471394906397
838.0472805097505,21.052445701637772,6.245453409668189,149.86991149634923,100.92431153513358
448.289567138859,27.246267696938446,7.363970035744949,153.88805033835334,92.01369018782796
564.176119265441,23.766655512287077,7.253746086987645,151.54482269380281,82.29775931205904
209.29643192648052,29.53469672706685,6.288542069568561,132.8205181769033,82.06324195449926
257.9575102356471,32.898212851293316,6.8979065290394725,192.878249601786,105.43596426125151
513.9948451253479,28.48398749885721,5.675714027162691,126.07657411528646,85.63809524884249
583.9510677736988,19.08933440395151,6.92508211108723,117.41180439446698,75.53927951655534
680.016438495443,33.653638047210045,7.445715458969483,87.13183485757152,96.75337376151396
433.3300629674426,20.28985746694957,6.574976305668383,64.82742938999189,42.400979175738286
755.9855089012341,17.997885906563162,6.4969804540688285,132.22323949492682,81.9785490436309
888.0979177513636,16.799345577219217,5.874637239403821,97.23352800392422,76.64506056160005
823.8807911146798,26.26767481332331,6.767576397814584,128.60380747857727,105.56418678651056
231.69506027868573,17.275249249613037,6.68087456155783,80.91786173907195,29.953177196499745
584.4055578062632,17.775517682252616,6.803866118951501,175.72590083118672,101.48182803046956
283.9441427345399,21.000609611909933,5.552166573369444,199.95458144886035,87.55154708149837
393.63601269002197,20.633060193689275,6.597446976698147,98.36052651809743,61.161069924724096
989.3300746137172,27.084790206642847,6.689869686994746,176.34914108904945,130.0289696957267
313.9964343212106,31.33490558945363,5.915060270825604,180.94792045886112,102.09871096264739
599.1105227610849,30.22699312405785,5.916665714977072,199.41106831356194,120.07479487737679
694.5245874544953,20.249689094329533,6.052436337021899,101.40801946669691,72.87167724719028
761.9719764352832,19.906209959719597,6.923443183454475,163.40620905711586,87.88833741041013
647.7189467895313,34.31583060213936,6.712532127064743,84.32135054629782,94.11064881128452
207.81667793534692,15.164724831839202,7.191525292235609,143.7194001938215,47.202143756539385
461.1690465951935,32.594410661204314,6.091317143686196,155.72638542092562,101.96173256838753
614.1693147077692,18.9945703824481,7.324136119776637,161.16810388026445,78.17253732531229
270.2931993158667,33.94568646179536,6.9874123239667165,81.07582528766925,73.67288612531695
480.5015449673446,21.846145696550394,6.290023340027394,177.30883557442922,85.4720849669071
226.56248703309325,23.807035477865046,5.690524131250912,113.14577905888129,63.19848452683343
262.8627977240166,29.14241227888762,6.013967324974965,82.45542766018326,70.58809307610176
517.5386209612768,26.753381029465206,7.413536434429701,131.37966325578523,82.96603726192782
306.1726032344483,21.358786594136454,6.120726751768158,179.50356944104132,76.02584409167389
654.0326786092465,26.07661831735647,6.159801920298129,195.06318646671707,112.45546155996489
751.5719753098126,29.614137687257724,5.879177862195434,162.23117325918116,118.2654449124981
840.4693592872663,15.846698918049842,7.1137012022775306,50.84343294070436,58.347750627467875
360.1201953958481,15.223986105114083,6.051288460484555,70.20511406989343,35.48218056484132
333.98606580725584,24.161338781457825,6.160516496737712,61.44109796582986,49.85907914583317
283.6542722675202,17.636732356070283,6.3286962168632535,65.18206144908271,33.89151573232414
709.1441996349093,28.286885829294288,6.367456559549219,107.45524340296626,89.20267086651889
765.1805811895209,19.281049124548684,6.322681580830043,100.77399722429416,77.46494215019702
225.26891586051363,23.65702213591342,6.507487390749457,67.0527471902465,49.12832291759743
948.9697969949518,18.95341873748538,7.129025759232807,182.33530274213734,109.66530681561095
241.57702692117795,25.96967171498249,7.138570081484044,142.31413644985403,70.56371075818102
633.0370682408563,17.32106918769138,7.096626267526694,169.46949634346734,74.62509457893493
767.2484155607332,15.462137055749604,5.702249678232975,105.73240832831463,75.8425198191527
896.7752989968685,16.022632762133945,7.099357606549628,111.53540244313518,75.64358156634164
771.2695457059423,34.0851688303062,5.740503546973153,97.64318158050921,107.62409908177655
841.3824664558334,17.845724372218715,5.749447540104516,115.76399181477366,77.32551446958252
471.5601540342449,29.169565062736705,7.395725543269922,141.55658935325806,86.42630759878675
851.8600909972098,16.358524084456526,7.138795689411083,123.94760117603622,70.83208069390041
264.0918771077401,17.163207044703643,6.6048209337360175,175.6875509282675,69.62299349682326
915.8533248484221,25.177525028186693,7.249940408955724,185.02087529147363,113.25480669793876
638.073900922989,24.297418603086875,7.478729285103726,120.45257800513988,76.64298724652375
853.838215969995,34.03160618879739,6.721284133263556,85.96219705229741,95.25158421002082
561.8546276146401,33.89670906041475,6.725796873963036,191.77886291889632,124.92630335583544
714.8621561572199,30.592172850849302,7.008854058319856,160.2557964576384,108.66709899910505
621.1221287488906,27.042036602546993,5.9642779047306655,146.019062908082,99.55941284299858
785.2716174042655,24.09920634786022,5.8342497230375985,161.81206004359638,103.15691251036186
265.3039856244717,22.12357068656842,7.019161500030145,61.39726735953843,32.58283806223796
248.28166719245104,33.94175093951111,6.189809589988204,60.14394914565088,64.73359409151274
397.6825872081172,27.05817622849371,5.770140712611868,72.9680978871481,65.1825009316148
327.6357440905507,26.58145055371989,6.1297554518355,72.11764511607987,61.995004692188
897.4268532737614,19.638022435378296,6.217273735749151,113.10057122741067,85.21602816947644
375.37118988643545,15.933956357702261,7.430455319011381,73.61061234280463,31.97563501902438
980.6922046553051,33.90377159519089,6.895919422175846,178.17884663998947,128.29951331855298
469.5166334168855,21.27470517689308,6.561712634799468,136.71453963920388,74.47330821950798
345.6943325509594,23.851780466489174,7.43774627736521,105.2392844525377,55.388530540607235
831.7588057139833,17.292798871714137,7.306279480948361,60.443380733790065,64.37918751335116
726.9662204007009,31.73848659818584,6.524001713228319,138.65416939386876,109.55225977511627
598.5565731625112,15.552636657118612,7.311359270753961,67.47992308881895,47.53079674540361
644.290840750105,31.67981524198193,6.308609316125313,161.48303756039093,111.23209387751395
775.3614226178111,17.805700255759337,5.960841330713249,170.41371451157323,96.70578079115451
382.76379306503895,32.731282252623046,5.96535635364417,131.59643869397618,89.79932741961876
997.0671328453935,29.595452746723147,6.824631048884253,72.44042887112862,90.76214142428525
979.8345297174264,18.2934052501461,6.502140641414554,168.02940856106983,103.55231173415449
720.2605490775495,26.31635985718936,6.817901694010893,96.17416838890009,86.26044749087714
359.6339607433161,21.25312628710439,6.87215192852434,83.39797141301898,41.417523542350686
744.1825939450331,18.56466197823167,5.544645745795435,120.5834961527638,80.29475631654675
257.7587271833407,32.18364398822217,5.6080791846958045,188.39693620743768,114.94451981380563
224.52200176464484,23.07045533014459,6.5653554531825,94.60599381117855,55.31816938431226
406.14631080897095,22.97087428730765,5.882070955520154,185.83677514589303,100.27797204968347
570.0983653914531,18.3977334961324,6.765067537608879,58.047996310974185,45.719221708142385
894.6180043267044,22.661313521715574,6.604371478341296,62.52855575269202,73.5007077688953
781.7352558130464,32.43233692657701,6.6715207167417825,154.78415377028705,121.86274579290608
794.1652169599848,22.262574209792717,6.104910759662022,78.58889921722633,80.40312701133409
540.3946675584602,34.03207124999576,6.779687012555794,97.49310247949381,89.96144867868529
476.7479940375703,33.92617798416775,7.158985272970046,70.45594714708686,70.71903440314733
496.83101038768217,17.89797318614692,7.496142507184475,99.83724036988225,58.89221627785481
990.1196509888463,18.5462250704529,7.176888772344428,92.0689990838695,90.8858292914254
232.08735312998598,32.25348140663778,6.614997519359894,160.45064584834756,83.31220568599588
893.6251968979589,22.855218378494385,5.886859183359913,155.30350822835658,114.56654890234131
662.9403268579147,15.087479645660187,6.8628917522396415,193.23907646425482,84.63773409900747
550.8923353516724,20.47743639410742,7.375307571115957,158.66325277595612,77.55458427781477
780.2061283321092,26.952579863911197,5.923733079464605,154.22266295320776,110.91179707075882
589.3351531397623,30.985319319199363,6.011991241053154,154.13058335939775,101.58899870224039
898.7385904653285,17.66777234186519,5.798017086823302,182.4451183472264,105.8302320523263
920.5614912090068,17.210827288334706,6.973443287252803,94.43550993133252,65.85689754124465
537.3767414987643,33.44185307144663,6.313123006847318,95.01381637907065,93.0714855462071
421.46223778804125,30.02296735645165,5.625391277772768,161.18207145574053,112.51532183997952
673.8802628746898,26.795592015561567,7.24989998298056,84.30577057251911,73.12977098589225
929.8906764933528,30.38373579991856,6.615343809405133,186.8030006221955,129.38246987267917
368.5297512045332,23.577087226132768,6.162188584000711,130.2172587630329,73.23750584103476
698.3732668507862,30.169114946182532,6.187965952122194,95.01873921392476,97.75502820842584
705.2481760740164,22.436059825490716,6.080502440381814,166.41498945349736,101.6843749340814
786.4904179322248,19.88189144985205,6.410960344785284,96.84809448129441,80.68966046853687
305.25414810180786,29.580268425859373,6.17408337697629,194.49174756078077,99.36917496415005
772.6599717456709,23.393445843145365,6.595892608141218,197.44838145874772,113.84278669459148
927.2260165325127,34.627542086523896,7.047034504542588,150.01943629492942,108.54801470076002
343.74648709619356,21.98970364616202,6.8489225668887475,67.0450834625344,50.37295671139545
390.0346599391021,33.43454841062132,6.088913785508234,89.48132748999387,76.6816955936784
977.1160752333117,33.65925097134159,6.557482023079558,127.31254433240831,119.94268948117384
344.7815621675918,19.837058941294924,7.180252319824501,177.71711751469724,78.05332518947714
883.5080746956633,30.96442363176027,5.636412469485451,77.73297454130429,93.5616318501682
593.8222851584278,23.661490102891303,5.656594533973809,65.66051885208985,73.87644144057204
397.78485952254164,33.35049454460696,6.612340136099506,61.17162247835534,71.25849407190645
896.5999210180091,24.002485452704775,6.778230256779606,126.04513435400703,104.02293341005029
556.2442040021324,29.88607434674732,5.922826031551808,182.70514543920586,108.26755157242506
611.8538831437522,24.33934818327596,6.990440253383036,56.35388639658385,52.16141655406476
487.3866955198126,19.55601511425712,6.792526754081455,81.84823009903019,53.92846668711646
674.3606811479419,18.987002578893726,7.346578536472573,153.98855237592525,84.09109258483548
330.8190980680182,23.508623885126912,5.837908403717074,173.8795152715573,89.88719993058764
512.8652293214086,30.1098931402843,7.002748530716021,171.10992939487545,96.50484323188537
975.52985786823,27.101429703615338,5.667286181166534,167.76020859804964,116.84781862362485
406.506746160902,28.772585798010866,6.6305848190357946,69.469970122001,63.99695597598034
